,x,y1,y2,y1err,y2err,z
269,275799999512576.0,1020178058882.2007,1455079006302.1042,542917702983.0924,726012723178.3263,0.5929121523982182
270,651800008982528.0,3025848443386.8423,3421328084065.4526,504735159802.3424,641846363964.7896,0.5243875780001198
271,616699992735744.0,5973005147082.289,4261157119880.5415,828878056889.7262,681010597241.4363,0.5023821249439329
272,612499984482304.0,3196284562341.256,4348964777512.668,532964697275.43164,702636205142.0952,0.4579955620144896
273,230599998570496.0,3166374392611.809,1548403600940.744,560335133507.9119,509228215861.01904,0.5802248208534707
274,439699994836992.0,4768913443716.985,6156286117032.955,654555504434.5668,855563000052.7719,0.46556795653695415
275,281500008316928.0,2461838666943.9507,2086132561433.5752,470173579607.76733,496922432916.8216,0.5000018802659539
276,350999994695680.0,2092739493254.3293,3166530862693.1855,715536994704.0057,1094540101070.8713,0.44981026582430694
277,254699999592448.0,2133030180198.2769,2399126845583.581,375723876360.2554,476640663345.8366,0.5388668921768675
278,219399998930944.0,2169277852217.7136,2369564716530.4917,577732219351.4126,732335469458.1387,0.439915481161911
279,167299998810112.0,1806365421568.3804,1857724003656.4907,491313362585.4631,579254680301.3219,0.48294688972687805
280,120999999700992.0,1034079245613.9336,1435713225597.6592,487936735117.84595,627606010244.4546,0.5173843791667889
281,131400002961408.0,1360639520083.8384,2318979395186.4067,678006753637.1907,1279815681313.6807,0.44807089473474215
282,96799998083072.0,978014900101.2925,1362564945347.4626,554755704653.1948,721698133473.0094,0.4185771362906411
283,84939999543296.0,647102500598.1263,1121549863528.6423,303328873775.44446,461311506761.2668,0.44982430284842667
284,54250000351232.0,1298958672040.3867,1546953505089.653,730054144241.711,870885978721.7645,0.4040293516620513
285,58629998772224.0,694096559255.6816,815607573750.3973,288835148683.397,397099468609.3411,0.5145265188123536
286,549000000307200.0,11738511136137.156,11379325917637.248,1218766793548.0044,1481737579022.539,0.5838129487799102
287,442699995938816.0,2571104610773.8633,1993290478074.8337,714429792426.7177,873837372699.8381,0.5699837185967098
288,386600005533696.0,3687172800890.6484,3087707066329.767,881758280635.9985,1035397490797.0559,0.5724289507039423
289,490199985422336.0,895321013581.2765,1887679244046.3884,190324798630.0446,634459257073.8768,0.5756074193848593
290,665799991754752.0,5491413841041.829,6284774655959.73,821787672647.7444,1092357674211.2228,0.488104003845822
291,444899992272896.0,2610154067132.5366,3342752575365.285,568470974127.4331,798162941922.8523,0.5661217836886517
292,431099993915392.0,9339238342149.355,13473066508724.44,1139910843425.877,1522286285241.9731,0.5451189921857309
293,298700010160128.0,3433243733492.4604,3005466781503.528,894627409857.2213,1003948856540.4033,0.5233059418189332
294,176500003307520.0,569002624559.777,1021645846626.2368,188798134280.14523,327412155203.8449,0.5773068363547654
295,165300003667968.0,2362699537364.3823,1792362972157.6685,519731384654.2576,578368154730.5443,0.48684665967472246
296,123399997227008.0,1689156733090.5576,2015132658555.2568,331579768727.1265,477821687640.70184,0.4831291146674484
297,69349998067712.0,498220234153.54224,986182205906.6455,170877049704.68716,374027693663.4126,0.5897730787737576
298,467000014929920.0,3201998008581.013,4568004166602.735,738793802945.604,992596616443.4021,0.38649381218723483
299,404600012144640.0,4266436914140.752,3392322044892.0806,841953347684.0997,881935307874.2291,0.35622170899860955
300,331999998902272.0,2525598080741.8286,3362694892988.7656,845504776815.3228,1011653277702.0063,0.33510704210421655
301,287299992551424.0,1404816886040.1667,2388886901491.9644,226502971519.7072,533940569170.74615,0.38465045923071506
302,190000008265728.0,2182381165104.3218,2546721787119.492,626236825077.4545,788514823381.6073,0.37040862621054826
303,167099997618176.0,1723704980171.8381,2074793258214.691,436381080265.1489,608517228919.914,0.4044235613268696
304,127499996495872.0,1606825210995.4226,1239314879154.9783,359160070696.6078,413679476828.55176,0.40939840716598846
305,60580002004992.0,278171038787.89465,449727435803.2809,140982428442.7238,226184356259.42154,0.37239301527596236
306,73899995824128.0,1051346661636.135,755515054540.7656,292394153294.5707,334507850631.54065,0.32918345260218357
307,265899999232000.0,3715986056358.576,3187195801585.7515,722871960730.7913,849152855955.6729,0.5282637945222909
308,143399998980096.0,809837067705.6646,880749700606.4841,343833339223.7765,418382891334.20935,0.2839584015475584
309,283600012443648.0,3253772583876.8926,2873510423333.3896,746695787361.1172,886982218608.183,0.43008441302344524
310,373099983798272.0,2697214351683.1694,2832493569812.375,501070514779.2605,617801532788.2604,0.10290476914697341
311,78799999860736.0,776362904798.168,629107094572.3851,200750410601.06833,234927355944.9633,0.10634688584846508
312,70060001460224.0,1051387125412.1606,1170610529392.5645,354934291360.9777,400251277205.58954,0.10244915819167812
313,117500004007936.0,536056669893.6862,953252827617.7843,184650062609.54572,296059481676.8874,0.10640289499108582
314,193900006342656.0,872972973725.9945,1186072730910.4084,244116387158.81226,303317237440.5466,0.11745903879593693
315,248899998580736.0,874412651480.7278,1356972395588.5764,235449488796.46228,341535243703.2275,0.1100011649037712
316,185800000012288.0,1512762180390.7793,1580824057457.6533,294735499379.036,382743844074.8724,0.11261156181166157
317,280900004741120.0,2750455026745.302,2130200016213.488,601403333506.0447,656180211465.4227,0.12012358404366616
318,137499997372416.0,643656229306.493,541241367243.4709,220807285212.2906,248228367473.93823,0.11678156617270777
319,53750001565696.0,309850221017.19617,383218872267.55176,159225490338.74744,204341533012.11453,0.12207666344755042
320,183800004870144.0,1496818971821.5247,1379739749377.7756,806179197055.1027,945949255990.9434,0.13030712543185322
321,158499996696576.0,552004990055.9862,855967692584.2214,274393905114.63116,344476897018.3716,0.13054829994275566
322,65999999074304.0,603506517725.9883,712766875896.5021,267024170706.68155,293842213952.8799,0.15320863656331282
323,212000005160960.0,1178096082860.1091,1324557948162.2632,404566838036.3373,455917193136.42914,0.18517471292196752
324,61649998315520.0,718624454232.1072,886696696621.9661,236216854462.55038,301968883943.623,0.2211353647838252
325,74309997428736.0,833304888077.7963,1010227879649.9268,366162608827.47485,409699922175.85156,0.1426662483200981
326,61250000125952.0,249491013726.52576,404271669915.1638,92050029132.1906,153693005533.53378,0.15885718707127863
327,315500009619456.0,2587081306692.387,2876817208907.1265,726475421927.9651,828778613521.2709,0.16264305388858474
328,120399996125184.0,326203305561.38257,525372114072.9653,168019591529.18408,318662315065.99225,0.20162141106945128
329,408299992252416.0,1658145805120.2153,1992740090454.2556,246316188158.54327,335972355813.05396,0.20185431722272754
330,400400003891200.0,3072281004573.3906,4130589333478.825,1056501385315.3159,1732543429085.5896,0.21197747535886502
331,238199993532416.0,1297935593287.6409,1520351441946.7263,315634210689.0867,339043400386.63934,0.1978527352771926
332,156500001554432.0,1273835401499.153,1379388265959.0598,297623746974.5912,359014131538.02466,0.22097529892551984
333,116499998048256.0,375153546051.12134,678548204349.6047,121630349250.97415,311349592315.066,0.23973953698374412
334,479299995959296.0,3110533854589.05,3781282068439.2964,339012286476.1508,406590819013.70355,0.22543422328694096
335,243299998760960.0,1719109938407.976,1661551168706.0986,424154408586.0495,466267327744.15485,0.21153629179093245
336,147000003657728.0,614227286513.6462,783439155684.1349,301489959035.93726,364210905532.65594,0.21649823950336955
337,96650001383424.0,340820960429.4535,552035369693.6108,175763299512.18405,231123284186.88184,0.22949592996420862
338,212299998560256.0,633991339610.2527,1109980052660.8599,331499812181.7395,457900189409.485,0.23600960801564924
339,854599976091648.0,4234407134393.752,3124444297822.163,573933927833.5361,572341761505.7479,0.2394076092950546
340,235599994814464.0,2320444491540.1787,1653698142656.0056,589436336103.5314,623434098145.7544,0.2835676353428362
341,203299995254784.0,2153238614337.8545,1925641598832.645,442332699077.30994,505227864790.4815,0.2707259251558773
342,213900008095744.0,1846002667221.5789,2428501016137.6006,759267917720.5281,940194784411.5885,0.24479738093679584
343,1000999976173568.0,4730159343408.497,6187236547645.064,650058767294.7424,790008250463.2634,0.25000032737475364
344,707700014972928.0,3459350084094.595,3812886557765.918,923273589519.206,1039544463314.2843,0.24822827009651874
345,480999997702144.0,2425944433235.546,2917057757486.657,415742772071.3193,500959794345.91174,0.25921897831694674
346,450300007677952.0,2845258148126.543,2942768054207.892,563429118654.8229,638317493888.1471,0.30955546933542727
347,158400004489216.0,1181404537106.5305,1119947417624.399,368997605194.33124,434737975159.9594,0.2682216062483619
348,490800005775360.0,1736727041726.2012,2421212767203.8765,394853026122.48,499670082763.3705,0.24759193887619158
349,410499988586496.0,922882354917.2278,1660687597406.333,218604000634.46518,334266801637.61273,0.24931274145597462
350,148999998799872.0,881189831787.3108,1189681102299.5771,316474687990.6521,382409360925.7677,0.2624805552807361
351,99389997580288.0,671180139340.3544,485969948398.5208,259898438529.00098,303885973283.1029,0.28198359150729235
352,87370003120128.0,643479048155.8828,625105235666.3629,217675813012.75494,261124116233.64703,0.24804136237795946
353,452199993835520.0,2736761068228.0137,2800325443011.88,683711956153.543,765749887535.9755,0.28856202875626824
354,99189996388352.0,857434118895.3408,536736332320.25366,275650941088.64764,270736593397.97208,0.2849762343211545
355,98289999413248.0,541870232404.4541,670889918318.5183,405514359500.76416,548226876858.74805,0.2831243274103731
356,52780001656832.0,299405847864.11914,1127128548472.6602,94194475631.112,613759756564.837,0.30832944951313074
357,775000005017600.0,2774878139975.9565,3483279594746.253,493594374325.95807,588749944232.4797,0.2825029498320646
358,95169999273984.0,1076688794781.051,1030939048975.1688,513930768885.7876,578946151750.0421,0.27791572205567894
359,50370000715776.0,584426837628.9816,766341420404.3052,221083346042.18622,303252465132.2291,0.2790965775148889
360,194699994333184.0,2162065274851.402,2674903171816.459,595798257095.4744,738203590772.6174,0.3246481615678763
361,490199985422336.0,5195481746661.387,5434856250815.898,720288003551.55,913636639973.2196,0.3632139261626824
362,202399998279680.0,3188721014549.964,1286276739762.8132,491513598629.00543,343122865586.6366,0.3294438551493285
363,1169000037875712.0,20048406062812.242,21800668045243.934,1704975419918.7495,2001763224789.608,0.40141990128626387
364,669299987447808.0,13439388898101.824,12266871635632.066,1114089524851.4434,1262946777300.2078,0.32784073670930625
365,487599986704384.0,3996898331722.3833,3252330577369.659,1144316703262.629,1213374868511.3926,0.42890891245621837
366,415000007016448.0,3414154663343.724,5996798919750.157,527149079474.02515,789136125205.9363,0.4001729921836985
367,375700016070656.0,3229189637747.9385,2548254489205.7734,548872760306.51434,632586337413.1589,0.40248870059248065
368,282000002908160.0,2214940400030.653,2682437697025.3457,736714159627.461,889952785629.9238,0.3534472284130291
369,129500000026624.0,1511361578951.0703,1472174239679.3047,409976852495.4203,546920010604.9016,0.4123038698210829
370,103300003266560.0,1582381200278.7964,2344605674154.041,470172200559.1329,674580162216.1328,0.4275888628600453
371,98910001430528.0,1351926277325.3228,555959292026.4106,317181436274.25586,242675903314.17004,0.3927650097385974
372,88360001470464.0,1068888603525.3544,1878356191315.2935,431358439835.80426,622939051992.5743,0.38899895750271707
373,116299996856320.0,757491905750.26,836491635096.8838,276240958026.27026,456286634041.07355,0.49783016698500693
374,812900004397056.0,7670277284147.184,6310942821013.441,1090513631195.5483,1236922210401.0183,0.37189528141724076
375,508500002209792.0,6124297148327.279,3459361084246.421,874728813918.1615,809927126189.8102,0.37097123154265377
376,626299982839808.0,4498233927221.122,4631348601118.548,1007210046972.8439,1205488983654.2976,0.3869969908691845
377,140699999666176.0,1407479251719.3916,1669881602663.788,557868137828.0438,715335214924.562,0.38864708700137895
378,474300016492544.0,4116370754651.6753,3161880260079.2163,575747372131.9762,944081882172.683,0.4066089034263845
379,430100004732928.0,10399288886769.744,9378522805200.732,1058268215308.3514,1125726196085.7502,0.44772976063574244
380,526100006436864.0,5603262672399.599,6182750877036.429,1246806378030.142,1817947811726.0444,0.4552805911081514
381,552499996000256.0,8107581037485.664,8971904927173.303,1290691014973.2869,1457847671119.7075,0.3258993901573257
382,416099988406272.0,2996174329112.919,5470215768472.596,526165514538.94073,878992469718.4047,0.4842484894709686
383,438700005654528.0,4528383998592.501,4203632620472.261,915909340192.9088,1001301355622.4816,0.3558035756756053
384,219300006723584.0,2891895872510.0806,2602623696924.149,747469447755.1035,903652650748.8486,0.36704810599063287
385,202500007264256.0,3127358131802.05,3941710780959.3813,700407925696.9948,806513077993.8052,0.3706026886701503
386,200899997728768.0,1317957561006.1282,2353672942309.334,440087950677.45807,644813699970.593,0.4328610776815399
387,180800003768320.0,1189047130023.2778,1062074702174.5939,205494456117.6379,319728117973.8941,0.41997512633097434
388,63180000722944.0,653033950921.2977,597716083850.0278,259397101191.1745,325836658919.5447,0.4924885951068514
389,77150002610176.0,836481326448.188,823720839306.7075,415777396291.68207,524520177853.09576,0.39112356831869716
390,53760000786432.0,602467809069.2969,684813832038.3516,201575889080.28168,257242708614.466,0.37826773688580556
391,81209996607488.0,1332550114230.7974,1394028050613.924,352309902209.6712,496183274871.3521,0.33341792760244093
392,68870001917952.0,661883471863.987,1139043057743.042,329597500299.8619,512572917868.9904,0.3705640574299379
393,882300032122880.0,4625284544354.742,6518431465034.417,764204133909.0734,1129853845778.3474,0.5162601278368828
